timestamp,sens1_Temp,sens1_RH,sens1_WBT,sens2_Temp,sens2_RH,sens3_Temp,sens3_RH
2025-11-12T02:21:01.189000Z,20.6,51.1,20.1,14.4,18.9,47.3,19.3,
2025-11-12T02:21:31.186000Z,20.6,51,20.1,14.4,18.9,47.3,19.7,
2025-11-12T02:22:01.193000Z,20.6,50.9,20.1,14.3,18.9,47.1,19.7,
2025-11-12T02:22:31.323000Z,20.6,50.9,20.1,14.3,18.9,47.2,19.7,
2025-11-12T02:23:01.203000Z,20.6,50.9,20.1,14.3,18.9,46.8,19.7,
2025-11-12T02:23:31.207000Z,20.6,50.9,20.1,14.3,18.9,46.7,19.7,
2025-11-12T02:24:01.207000Z,20.6,50.8,20.1,14.3,18.9,46.6,19.7,
2025-11-12T02:24:31.212000Z,20.6,50.8,20.1,14.3,18.9,46.5,19.7,
2025-11-12T02:25:01.213000Z,20.6,50.7,20,14.3,18.9,46.8,19.7,
2025-11-12T02:25:31.214000Z,20.6,50.8,20,14.3,18.8,46.7,19.7,
2025-11-12T02:26:01.339000Z,20.6,50.7,20,14.3,18.9,46.9,19.7,
2025-11-12T02:26:31.219000Z,20.6,50.6,20,14.3,18.8,46.6,19.7,
2025-11-12T02:27:01.212000Z,20.6,50.6,20,14.3,18.8,46.5,19.7,
2025-11-12T02:27:31.222000Z,20.6,50.6,20,14.3,18.9,46.4,19.7,
2025-11-12T02:28:01.249000Z,20.5,50.6,20,14.2,18.8,46.6,19.7,
2025-11-12T02:28:31.309000Z,20.5,50.5,20,14.2,18.8,46.3,19.7,
2025-11-12T02:29:01.360000Z,20.5,50.5,20,14.2,18.8,46.4,19.6,
2025-11-12T02:29:31.735000Z,20.5,50.5,20,14.2,18.9,46.2,19.6,
2025-11-12T02:30:01.805000Z,20.5,50.4,20,14.2,18.9,46.1,19.7,
2025-11-12T02:30:31.752000Z,20.5,50.4,19.9,14.2,18.9,46.3,19.7,
2025-11-12T02:31:01.778000Z,20.5,50.4,20,14.2,18.8,46.4,19.7,
2025-11-12T02:31:31.678000Z,20.5,50.3,19.9,14.2,18.9,46,19.6,
2025-11-12T02:32:01.794000Z,20.5,50.3,20,14.2,18.9,46.4,19.7,
2025-11-12T02:32:31.649000Z,20.5,50.2,20,14.2,18.9,46.3,19.2,
2025-11-12T02:33:01.635000Z,20.5,50.2,20,14.2,18.9,46.2,19.7,
2025-11-12T02:33:31.616000Z,20.5,50.2,20,14.2,18.8,45.9,19.7,
2025-11-12T02:34:01.603000Z,20.5,50.2,19.9,14.2,18.9,46.2,19.2,
2025-11-12T02:34:31.665000Z,20.5,50.2,19.9,14.2,18.8,45.7,19.2,
2025-11-12T02:35:01.575000Z,20.5,50.2,19.9,14.2,18.8,46.1,19.7,
2025-11-12T02:35:31.580000Z,20.5,50.2,19.9,14.2,18.8,45.9,19.7,
2025-11-12T02:36:01.618000Z,20.5,50.1,19.9,14.1,18.8,46.1,19.7,
2025-11-12T02:36:31.651000Z,20.5,50.2,19.9,14.2,18.8,46,19.6,
2025-11-12T02:37:01.500000Z,20.5,50.1,19.9,14.1,18.8,45.9,19.2,
2025-11-12T02:37:31.489000Z,20.5,50,19.9,14.1,18.8,45.7,19.2,
2025-11-12T02:38:01.475000Z,20.5,50,19.9,14.1,18.8,45.9,19.7,
2025-11-12T02:38:31.591000Z,20.5,50,19.9,14.1,18.8,46.2,19.7,
2025-11-12T02:39:01.478000Z,20.5,49.9,19.9,14.1,18.7,45.6,19.2,
2025-11-12T02:39:31.511000Z,20.5,49.9,19.9,14.1,18.7,45.6,19.6,
2025-11-12T02:40:01.402000Z,20.5,49.8,19.9,14.1,18.7,45.5,19.2,
2025-11-12T02:40:31.380000Z,20.5,49.7,19.9,14.1,18.8,45.7,19.2,
2025-11-12T02:41:01.463000Z,20.5,49.7,19.9,14.1,18.8,45.5,19.2,
2025-11-12T02:41:31.356000Z,20.5,49.7,19.9,14.1,18.8,45.6,19.2,
2025-11-12T02:42:01.337000Z,20.5,49.7,19.9,14.1,18.8,45.4,19.8,
2025-11-12T02:42:31.321000Z,20.4,49.7,19.8,14,18.8,45.3,19.8,
2025-11-12T02:43:01.308000Z,20.4,49.6,19.8,14,18.8,45.9,19.3,
2025-11-12T02:43:31.292000Z,20.4,49.6,19.8,14,18.8,45.3,19.3,
2025-11-12T02:44:01.296000Z,20.4,49.6,19.8,14,18.8,45.1,19.8,
2025-11-12T02:44:31.302000Z,20.4,49.5,19.8,14,18.8,45.1,19.3,
2025-11-12T02:45:01.303000Z,20.4,49.6,19.8,14,18.8,45.3,19.8,
2025-11-12T02:45:31.456000Z,20.4,49.5,19.8,14,18.8,45.5,19.8,
2025-11-12T02:46:01.317000Z,20.4,49.4,19.8,14,18.8,45.1,19.4,
2025-11-12T02:46:31.412000Z,20.4,49.4,19.8,14,18.7,45.3,19.8,
2025-11-12T02:47:01.456000Z,20.4,49.4,19.8,14,18.7,45.6,19.8,
2025-11-12T02:47:31.328000Z,20.4,49.4,19.8,14,18.6,45.2,19.3,
2025-11-12T02:48:01.364000Z,20.4,49.4,19.8,14,18.6,45.5,19.3,
2025-11-12T02:48:31.326000Z,20.4,49.4,19.8,14,18.6,45.3,19.3,
2025-11-12T02:49:01.467000Z,20.4,49.4,19.8,14,18.6,45.4,19.3,
2025-11-12T02:49:31.330000Z,20.4,49.4,19.8,14,18.6,45.3,19.3,
2025-11-12T02:50:01.326000Z,20.4,49.3,19.8,13.9,18.6,45.2,19.8,
2025-11-12T02:50:31.322000Z,20.4,49.4,19.7,14,18.6,45.1,19.3,
2025-11-12T02:51:01.320000Z,20.3,49.3,19.7,13.9,18.7,45.1,19.4,
2025-11-12T02:51:31.330000Z,20.3,49.3,19.7,13.9,18.7,45.2,19.3,
2025-11-12T02:52:01.326000Z,20.3,49.2,19.7,13.8,18.6,45,19.3,
2025-11-12T02:52:31.338000Z,20.4,49.2,19.7,13.9,18.7,45.1,19.3,
2025-11-12T02:53:01.331000Z,20.4,49.1,19.7,13.9,18.7,45,19.3,
2025-11-12T02:53:31.335000Z,20.4,49.1,19.7,13.9,18.7,45.1,19.7,
2025-11-12T02:54:01.331000Z,20.4,49.1,19.7,13.9,18.7,44.8,19.2,
2025-11-12T02:54:31.391000Z,20.3,49.1,19.7,13.8,18.7,44.9,19.2,
2025-11-12T02:55:01.330000Z,20.3,49.1,19.7,13.8,18.6,44.9,19.2,
2025-11-12T02:55:31.340000Z,20.3,49.1,19.7,13.8,18.6,44.8,19.3,
2025-11-12T02:56:01.398000Z,20.3,49,19.7,13.8,18.6,45.1,19.3,
2025-11-12T02:56:31.453000Z,20.3,49,19.7,13.8,18.6,44.8,19.7,
2025-11-12T02:57:01.352000Z,20.3,49,19.7,13.8,18.6,44.8,19.2,
2025-11-12T02:57:31.416000Z,20.3,48.9,19.7,13.8,18.5,44.8,19.2,
2025-11-12T02:58:01.355000Z,20.3,48.9,19.7,13.8,18.6,44.8,19.2,
2025-11-12T02:58:31.351000Z,20.3,48.9,19.7,13.8,18.6,44.8,19.2,
2025-11-12T02:59:01.343000Z,20.3,48.9,19.7,13.8,18.6,44.8,19.2,
2025-11-12T02:59:31.369000Z,20.3,48.8,19.6,13.8,18.6,44.5,19.3,
2025-11-12T03:00:01.372000Z,20.3,48.9,19.6,13.8,18.6,44.7,19.3,
2025-11-12T03:00:31.422000Z,20.3,48.8,19.6,13.8,18.6,44.5,19.3,
2025-11-12T03:01:01.362000Z,20.3,48.8,19.7,13.8,18.6,44.9,19.3,
2025-11-12T03:01:31.366000Z,20.3,48.7,19.6,13.8,18.6,44.6,19.3,
2025-11-12T03:02:01.424000Z,20.3,48.7,19.6,13.8,18.6,44.9,19.3,
2025-11-12T03:02:31.366000Z,20.3,48.7,19.6,13.8,18.6,44.7,19.3,
2025-11-12T03:03:01.380000Z,20.3,48.7,19.6,13.8,18.5,44.9,19.3,
2025-11-12T03:03:31.375000Z,20.3,48.7,19.6,13.8,18.5,44.6,19.3,
2025-11-12T03:04:01.375000Z,20.3,48.7,19.6,13.8,18.6,44.3,19.3,
2025-11-12T03:04:31.386000Z,20.3,48.7,19.6,13.8,18.6,44.4,19.3,
2025-11-12T03:05:01.394000Z,20.2,48.6,19.6,13.7,18.6,44.4,19.3,
2025-11-12T03:05:31.397000Z,20.2,48.6,19.6,13.7,18.5,44.2,19.3,
2025-11-12T03:06:01.395000Z,20.2,48.6,19.6,13.7,18.6,44.3,19.3,
2025-11-12T03:06:31.399000Z,20.2,48.5,19.6,13.7,18.6,44.7,19.3,
2025-11-12T03:07:01.402000Z,20.2,48.5,19.6,13.7,18.5,44.4,19.3,
2025-11-12T03:07:31.408000Z,20.2,48.6,19.6,13.7,18.5,44.2,19.3,
2025-11-12T03:08:01.419000Z,20.2,48.5,19.6,13.7,18.5,44.3,19.3,
2025-11-12T03:08:31.407000Z,20.2,48.5,19.6,13.7,18.5,44.4,19.3,
2025-11-12T03:09:01.415000Z,20.2,48.6,19.5,13.7,18.4,44.3,19.3,
2025-11-12T03:09:31.915000Z,20.2,48.6,19.5,13.7,18.4,44.5,19.3,
2025-11-12T03:10:01.908000Z,20.2,48.5,19.5,13.7,18.4,44.5,19.3,
2025-11-12T03:10:31.912000Z,20.2,48.4,19.5,13.7,18.4,44.5,19.3,
2025-11-12T03:11:01.915000Z,20.2,48.5,19.5,13.7,18.5,44,19.3,
2025-11-12T03:11:31.897000Z,20.2,48.4,19.5,13.7,18.5,44,19.3,
2025-11-12T03:12:01.887000Z,20.2,48.4,19.5,13.7,18.5,44.4,19.3,
2025-11-12T03:12:31.937000Z,20.2,48.4,19.5,13.7,18.5,44.5,18.8,
2025-11-12T03:13:01.977000Z,20.2,48.3,19.5,13.6,18.5,44.1,19.3,
2025-11-12T03:13:31.829000Z,20.2,48.3,19.5,13.6,18.5,44.3,19.3,
2025-11-12T03:14:01.814000Z,20.2,48.4,19.5,13.7,18.5,44.1,19.3,
2025-11-12T03:14:31.796000Z,20.1,48.3,19.5,13.6,18.5,44.1,19.3,
2025-11-12T03:15:01.773000Z,20.1,48.3,19.5,13.6,18.5,44.4,19.3,
2025-11-12T03:15:31.841000Z,20.1,48.3,19.5,13.6,18.4,44,18.8,
2025-11-12T03:16:01.731000Z,20.1,48.3,19.5,13.6,18.4,44.3,19.3,
2025-11-12T03:16:31.723000Z,20.1,48.3,19.5,13.6,18.4,44,19.2,
2025-11-12T03:17:01.701000Z,20.1,48.2,19.4,13.5,18.4,44.4,19.3,
2025-11-12T03:17:31.721000Z,20.1,48.3,19.4,13.6,18.3,44.3,19.3,
2025-11-12T03:18:01.671000Z,20.1,48.3,19.4,13.6,18.5,44.2,19.3,
2025-11-12T03:18:31.653000Z,20.1,48.2,19.5,13.5,18.4,44.1,18.9,
2025-11-12T03:19:01.631000Z,20.1,48.1,19.5,13.5,18.5,44,19.3,
2025-11-12T03:19:31.615000Z,20.1,48.1,19.5,13.5,18.4,44.2,19.4,
2025-11-12T03:20:01.692000Z,20.1,48.1,19.5,13.5,18.4,44.1,19.4,
2025-11-12T03:20:31.724000Z,20.1,48.1,19.5,13.5,18.4,43.9,19.4,
2025-11-12T03:21:01.573000Z,20.1,48.1,19.5,13.5,18.4,43.9,19.4,
2025-11-12T03:21:31.641000Z,20.1,48.1,19.4,13.5,18.4,43.7,19.3,
2025-11-12T03:22:01.520000Z,20.1,48,19.4,13.5,18.4,44.1,18.9,
2025-11-12T03:22:31.501000Z,20.1,48,19.4,13.5,18.4,43.7,19.3,
2025-11-12T03:23:01.592000Z,20.1,48,19.4,13.5,18.4,43.7,19.4,
2025-11-12T03:23:31.463000Z,20.1,48.1,19.4,13.5,18.3,43.8,19.3,
2025-11-12T03:24:01.502000Z,20.1,48,19.4,13.5,18.3,44,19.3,
2025-11-12T03:24:31.547000Z,20.1,48,19.4,13.5,18.4,43.7,19.3,
2025-11-12T03:25:01.441000Z,20.1,48,19.4,13.5,18.5,43.8,19.3,
2025-11-12T03:25:31.443000Z,20.1,47.9,19.4,13.5,18.5,43.7,18.8,
2025-11-12T03:26:01.448000Z,20.1,47.9,19.4,13.5,18.5,43.6,19.3,
2025-11-12T03:26:31.438000Z,20.1,47.9,19.4,13.5,18.5,43.5,19.3,
2025-11-12T03:27:01.426000Z,20.1,47.9,19.4,13.5,18.5,43.5,19.3,
2025-11-12T03:27:31.421000Z,20.1,47.9,19.4,13.5,18.5,43.8,18.9,
2025-11-12T03:28:01.440000Z,20.1,47.8,19.4,13.5,18.4,43.6,19.4,
2025-11-12T03:28:31.414000Z,20.1,47.9,19.4,13.5,18.4,43.9,18.9,
2025-11-12T03:29:01.415000Z,20.1,47.9,19.4,13.5,18.3,43.8,19.3,
2025-11-12T03:29:31.544000Z,20.1,47.9,19.4,13.5,18.3,44.1,19.3,
2025-11-12T03:30:01.417000Z,20.1,47.9,19.4,13.5,18.2,43.9,19.3,
2025-11-12T03:30:31.426000Z,20,47.9,19.4,13.4,18.3,43.8,19.3,
2025-11-12T03:31:01.549000Z,20.1,47.8,19.4,13.5,18.4,43.2,19.3,
2025-11-12T03:31:31.428000Z,20,47.8,19.3,13.4,18.4,43.7,19.3,
2025-11-12T03:32:01.425000Z,20,47.8,19.3,13.4,18.3,43.9,19.3,
2025-11-12T03:32:31.419000Z,20,47.7,19.4,13.4,18.3,44,19.3,
2025-11-12T03:33:01.419000Z,20,47.8,19.4,13.4,18.3,43.9,18.8,
2025-11-12T03:33:31.512000Z,20,47.8,19.3,13.4,18.3,43.8,19.3,
2025-11-12T03:34:01.424000Z,20,47.8,19.3,13.4,18.3,44,19.3,
2025-11-12T03:34:31.421000Z,20,47.8,19.3,13.4,18.2,43.5,19.2,
2025-11-12T03:35:01.515000Z,20,47.8,19.3,13.4,18.3,43.7,18.8,
2025-11-12T03:35:31.431000Z,20,47.7,19.3,13.4,18.3,43.8,18.8,
2025-11-12T03:36:01.473000Z,20,47.7,19.3,13.4,18.3,44.1,18.8,
2025-11-12T03:36:31.422000Z,20,47.7,19.3,13.4,18.2,43.7,19.2,
2025-11-12T03:37:01.427000Z,20,47.8,19.3,13.4,18.2,43.8,18.7,
2025-11-12T03:37:31.474000Z,20,47.7,19.3,13.4,18.2,43.5,19.2,
2025-11-12T03:38:01.423000Z,20,47.6,19.3,13.4,18.2,43.5,19.2,
2025-11-12T03:38:31.432000Z,20,47.7,19.3,13.4,18.2,43.6,18.7,
2025-11-12T03:39:01.415000Z,20,47.6,19.3,13.4,18.3,43.4,18.7,
2025-11-12T03:39:31.538000Z,20,47.7,19.3,13.4,18.2,43.4,19.3,
2025-11-12T03:40:01.427000Z,20,47.7,19.3,13.4,18.2,44,19.3,
2025-11-12T03:40:31.541000Z,20,47.7,19.3,13.4,18.2,43.6,19.3,
2025-11-12T03:41:01.420000Z,20,47.7,19.2,13.4,18.2,43.4,19.3,
2025-11-12T03:41:31.488000Z,19.9,47.7,19.2,13.3,18.2,43.9,19.2,
2025-11-12T03:42:01.428000Z,19.9,47.6,19.2,13.3,18.1,43.5,18.7,
2025-11-12T03:42:31.438000Z,19.9,47.7,19.2,13.3,18.1,43.6,18.7,
2025-11-12T03:43:01.504000Z,19.9,47.6,19.2,13.3,18.1,43.8,19.2,
2025-11-12T03:43:31.429000Z,19.9,47.6,19.2,13.3,18.2,43.5,19.2,
2025-11-12T03:44:01.442000Z,19.9,47.6,19.2,13.3,18.2,43.6,19.2,
2025-11-12T03:44:32.005000Z,19.9,47.6,19.2,13.3,18.1,43.6,19.2,
2025-11-12T03:45:01.927000Z,19.9,47.7,19.2,13.3,18.1,43.6,19.2,
2025-11-12T03:45:31.906000Z,19.9,47.6,19.2,13.3,18.1,43.5,19.2,
2025-11-12T03:46:01.888000Z,19.9,47.6,19.2,13.3,18.2,43.4,18.7,
2025-11-12T03:46:31.869000Z,19.9,47.5,19.2,13.3,18.2,43.3,18.7,
2025-11-12T03:47:01.866000Z,19.9,47.5,19.2,13.3,18.3,43.5,19.3,
2025-11-12T03:47:31.833000Z,19.9,47.4,19.2,13.3,18.3,43.1,18.8,
2025-11-12T03:48:01.817000Z,19.9,47.5,19.2,13.3,18.2,43.6,18.8,
2025-11-12T03:48:31.796000Z,19.9,47.4,19.2,13.3,18.2,43.3,18.8,
2025-11-12T03:49:02.587000Z,19.9,47.4,19.2,13.3,18.1,43.2,19.2,
2025-11-12T03:49:31.763000Z,19.9,47.4,19.2,13.3,18.2,43.3,18.8,
2025-11-12T03:50:01.758000Z,19.9,47.4,19.2,13.3,18.2,43.4,19.2,
2025-11-12T03:50:31.768000Z,19.9,47.4,19.2,13.3,18.2,43.4,19.3,
2025-11-12T03:51:01.704000Z,19.9,47.4,19.2,13.3,18.1,43.7,18.8,
2025-11-12T03:51:32.659000Z,19.9,47.4,19.2,13.3,18.1,43.2,19.2,
2025-11-12T03:52:02.328000Z,19.9,47.4,19.2,13.3,18.1,43.6,19.1,
2025-11-12T03:52:31.998000Z,19.9,47.5,19.2,13.3,18.1,43.5,19.1,
2025-11-12T03:53:01.782000Z,19.9,47.4,19.1,13.3,18.2,43.3,19.1,
2025-11-12T03:53:32.889000Z,19.9,47.4,19.1,13.3,18.1,43.3,19.1,
2025-11-12T03:54:01.851000Z,19.9,47.4,19.1,13.3,18.1,43.5,19.1,
2025-11-12T03:54:31.887000Z,19.9,47.4,19.1,13.3,18.2,43,19.1,
2025-11-12T03:55:01.611000Z,19.9,47.3,19.2,13.3,18.2,43.1,19.1,
2025-11-12T03:55:31.541000Z,19.9,47.2,19.2,13.2,18.3,43.1,19.1,
2025-11-12T03:56:01.524000Z,19.9,47.2,19.2,13.2,18.3,43.2,19.1,
2025-11-12T03:56:31.522000Z,19.9,47.1,19.2,13.2,18.2,43.1,19,
2025-11-12T03:57:01.502000Z,19.9,47.1,19.2,13.2,18.2,43.3,19,
2025-11-12T03:57:31.533000Z,19.9,47.2,19.2,13.2,18.2,43.1,18.6,
2025-11-12T03:58:01.564000Z,19.9,47.2,19.2,13.2,18.2,43.1,18.6,
2025-11-12T03:58:31.448000Z,19.9,47.2,19.2,13.2,18.1,43.2,19.1,
2025-11-12T03:59:01.434000Z,19.9,47.2,19.2,13.2,18.1,43.2,18.6,
2025-11-12T03:59:31.713000Z,19.9,47.2,19.1,13.2,18.1,43.4,19.1,
2025-11-12T04:00:01.481000Z,19.9,47.3,19.1,13.3,17.9,43.3,18.6,
2025-11-12T04:00:31.441000Z,19.8,47.3,19.1,13.2,18.1,43.2,18.7,
2025-11-12T04:01:01.563000Z,19.8,47.3,19.1,13.2,18,43.4,18.7,
2025-11-12T04:01:31.434000Z,19.8,47.3,19.1,13.2,18,43.3,18.6,
2025-11-12T04:02:01.431000Z,19.8,47.3,19.1,13.2,18.1,43.1,19.1,
2025-11-12T04:02:31.447000Z,19.8,47.3,19.1,13.2,18,43.4,18.7,
2025-11-12T04:03:01.430000Z,19.8,47.3,19.1,13.2,18,43.3,19.1,
2025-11-12T04:03:31.447000Z,19.8,47.3,19.1,13.2,18,43.2,18.7,
2025-11-12T04:04:01.439000Z,19.8,47.2,19.1,13.2,18,43.2,18.7,
2025-11-12T04:04:31.442000Z,19.8,47.2,19.1,13.2,18,43.2,18.7,
2025-11-12T04:05:01.484000Z,19.8,47.2,19.1,13.2,17.9,43.4,18.7,
2025-11-12T04:06:01.435000Z,19.8,47.2,19.1,13.2,18,43.4,18.7,
2025-11-12T04:06:31.443000Z,19.8,47.2,19.1,13.2,18,43.3,18.7,
2025-11-12T04:07:01.435000Z,19.8,47.2,19.1,13.2,18,43,18.7,
2025-11-12T04:07:31.584000Z,19.8,47.2,19.1,13.2,18,43.4,18.8,
2025-11-12T04:08:01.438000Z,19.8,47.2,19,13.2,18,43.2,18.8,
2025-11-12T04:08:31.449000Z,19.8,47.2,19,13.2,18,43.4,18.8,
2025-11-12T04:09:01.423000Z,19.8,47.2,19,13.2,18,43.2,18.8,
2025-11-12T04:09:31.620000Z,19.8,47.2,19,13.2,18,43.2,18.8,
2025-11-12T04:10:01.431000Z,19.8,47.2,19,13.2,18,43.3,18.8,
2025-11-12T04:10:31.951000Z,19.7,47.2,19,13.1,17.9,43.3,18.8,
2025-11-12T04:11:01.929000Z,19.7,47.2,19,13.1,18,43.3,18.3,
2025-11-12T04:11:31.911000Z,19.7,47.2,19,13.1,18,43.1,18.8,
2025-11-12T04:12:02.011000Z,19.7,47.2,19,13.1,17.9,43.1,18.8,
2025-11-12T04:12:31.890000Z,19.7,47.2,19,13.1,17.9,43.1,18.8,
2025-11-12T04:13:01.933000Z,19.7,47.2,19,13.1,18,43.5,18.8,
2025-11-12T04:13:31.844000Z,19.7,47.1,19,13.1,17.9,43.3,18.8,
2025-11-12T04:14:01.821000Z,19.7,47.2,19,13.1,17.9,43.6,18.8,
2025-11-12T04:14:31.803000Z,19.7,47.2,18.9,13.1,17.9,43.4,18.8,
2025-11-12T04:15:01.805000Z,19.7,47.2,18.9,13.1,17.9,43.3,18.8,
2025-11-12T04:15:31.839000Z,19.7,47.2,18.9,13.1,17.9,43.2,18.8,
2025-11-12T04:16:01.877000Z,19.7,47.2,18.9,13.1,17.8,43.3,18.8,
2025-11-12T04:16:31.739000Z,19.7,47.2,18.9,13.1,17.9,43.5,18.8,
2025-11-12T04:17:01.712000Z,19.7,47.2,18.9,13.1,17.9,43.3,18.8,
2025-11-12T04:17:31.713000Z,19.7,47.2,18.9,13.1,17.8,43,18.8,
2025-11-12T04:18:01.682000Z,19.7,47.2,18.9,13.1,17.8,43.5,18.8,
2025-11-12T04:18:31.736000Z,19.7,47.2,18.9,13.1,17.9,42.9,18.8,
2025-11-12T04:19:01.771000Z,19.7,47.1,18.9,13.1,17.9,43.1,18.8,
2025-11-12T04:19:31.657000Z,19.7,47.1,18.9,13.1,17.9,43.2,18.3,
2025-11-12T04:20:01.662000Z,19.7,47.1,18.9,13.1,17.9,43,18.8,
2025-11-12T04:20:31.590000Z,19.7,47.1,18.9,13.1,17.9,43,18.8,
2025-11-12T04:21:01.574000Z,19.7,47.1,18.9,13.1,17.9,43.3,18.8,
2025-11-12T04:21:31.550000Z,19.7,47.1,18.9,13.1,17.9,43.2,18.8,
2025-11-12T04:22:01.572000Z,19.7,47.1,18.9,13.1,17.9,43.2,18.3,
2025-11-12T04:22:31.605000Z,19.6,47.2,18.9,13,17.9,43,18.8,
2025-11-12T04:23:01.535000Z,19.6,47.1,18.9,13,17.8,43.4,18.8,
2025-11-12T04:23:31.484000Z,19.6,47,18.9,13,17.9,43,18.8,
2025-11-12T04:24:01.462000Z,19.7,46.9,18.9,13,17.9,42.8,18.3,
2025-11-12T04:24:31.593000Z,19.7,46.5,18.9,13,17.9,42.6,18.3,
2025-11-12T04:25:01.431000Z,19.8,46,19,13,18,42.2,18.8,
2025-11-12T04:25:31.438000Z,19.9,45.6,19.1,13,18.1,41.6,18.8,
2025-11-12T04:26:01.438000Z,20,45.2,19.2,13,18.3,41.6,18.9,
2025-11-12T04:26:31.442000Z,20.1,44.9,19.4,13.1,18.5,40.8,18.9,
2025-11-12T04:27:01.440000Z,20.3,44.5,19.5,13.2,18.7,41,18.9,
2025-11-12T04:27:31.494000Z,20.5,44.1,19.7,13.3,18.9,40.5,19.4,
2025-11-12T04:28:01.438000Z,20.6,43.9,19.9,13.4,19.1,40.1,19.5,
2025-11-12T04:28:31.442000Z,20.8,43.8,20,13.5,19.1,40.1,19.5,
2025-11-12T04:29:01.440000Z,20.9,43.6,20.2,13.6,19.2,40,19.6,
2025-11-12T04:29:31.554000Z,21,43.6,20.3,13.7,19.3,40,19.7,
2025-11-12T04:30:01.444000Z,21,43.7,20.3,13.7,19.3,39.8,19.7,
2025-11-12T04:30:31.444000Z,21,43.8,20.3,13.7,19.3,40.4,20.2,
2025-11-12T04:31:01.434000Z,21,44,20.3,13.7,19.2,40.3,20.2,
2025-11-12T04:31:31.478000Z,21,44.2,20.3,13.7,19,40.6,19.7,
2025-11-12T04:32:01.458000Z,21,44.3,20.3,13.8,19,40.7,19.8,
2025-11-12T04:32:31.445000Z,21,44.6,20.3,13.8,19,40.6,20.2,
2025-11-12T04:33:01.446000Z,20.9,44.7,20.2,13.7,19.1,40.7,19.7,
2025-11-12T04:33:31.474000Z,20.9,44.7,20.2,13.7,18.9,41,19.8,
2025-11-12T04:34:01.430000Z,20.9,44.9,20.2,13.8,19,41.3,20.2,
2025-11-12T04:34:31.454000Z,20.8,45.1,20.1,13.7,19,41.3,20.2,
2025-11-12T04:35:01.442000Z,20.8,45.2,20.1,13.7,18.9,41.6,19.7,
2025-11-12T04:35:31.319000Z,20.7,45.4,20,13.7,18.8,41.7,20.2,
2025-11-12T04:36:01.315000Z,20.7,45.5,20,13.7,18.8,41.8,20.2,
2025-11-12T04:36:31.313000Z,20.6,45.6,20,13.6,18.7,41.7,19.6,
2025-11-12T04:37:01.333000Z,20.6,45.7,19.9,13.6,18.7,42.1,19.6,
2025-11-12T04:37:31.340000Z,20.5,45.8,19.9,13.6,18.7,41.9,19.6,
2025-11-12T04:38:01.353000Z,20.5,45.8,19.8,13.6,18.7,41.9,19.6,
2025-11-12T04:38:31.369000Z,20.5,45.8,19.8,13.6,18.6,42,19.6,
2025-11-12T04:39:01.379000Z,20.4,45.9,19.7,13.5,18.6,42,19.5,
2025-11-12T04:39:31.392000Z,20.4,45.9,19.7,13.5,18.5,41.8,19.5,
2025-11-12T04:40:01.411000Z,20.4,46,19.7,13.5,18.5,42.2,19.5,
2025-11-12T04:40:31.413000Z,20.4,46,19.7,13.5,18.5,42.2,19.5,
2025-11-12T04:41:01.426000Z,20.3,46,19.6,13.4,18.5,42.4,19.4,
2025-11-12T04:41:31.439000Z,20.3,46.1,19.6,13.4,18.5,42.5,19.4,
2025-11-12T04:42:01.501000Z,20.3,46.1,19.6,13.4,18.4,42.1,19.4,
2025-11-12T04:42:31.458000Z,20.3,46.1,19.6,13.4,18.5,41.8,19.4,
2025-11-12T04:43:01.446000Z,20.3,46.1,19.5,13.4,18.4,42.1,19.4,
2025-11-12T04:43:31.444000Z,20.2,46.2,19.5,13.4,18.4,42.4,19.4,
2025-11-12T04:44:01.554000Z,20.2,46.2,19.5,13.4,18.4,42.4,19.3,
2025-11-12T04:44:31.452000Z,20.2,46.3,19.5,13.4,18.3,42.5,19.3,
2025-11-12T04:45:01.498000Z,20.2,46.2,19.5,13.4,18.3,42.3,19.3,
2025-11-12T04:45:31.453000Z,20.2,46.3,19.5,13.4,18.3,42.4,19.3,
2025-11-12T04:46:01.442000Z,20.2,46.3,19.4,13.4,18.3,42.6,19.3,
2025-11-12T04:46:31.506000Z,20.1,46.3,19.4,13.3,18.3,42.6,19.2,
2025-11-12T04:47:01.560000Z,20.1,46.3,19.4,13.3,18.3,42.3,19.2,
2025-11-12T04:47:31.454000Z,20.1,46.3,19.4,13.3,18.3,42.3,19.2,
2025-11-12T04:48:01.447000Z,20.1,46.3,19.4,13.3,18.3,42.4,19.2,
2025-11-12T04:48:31.456000Z,20.1,46.3,19.4,13.3,18.3,42.5,19.2,
2025-11-12T04:49:01.457000Z,20.1,46.3,19.4,13.3,18.3,42.4,19.2,
2025-11-12T04:49:31.455000Z,20.1,46.3,19.4,13.3,18.3,42.8,19.2,
2025-11-12T04:50:01.519000Z,20.1,46.4,19.4,13.3,18.2,42.4,19.2,
2025-11-12T04:50:31.445000Z,20.1,46.3,19.3,13.3,18.2,42.6,19.2,
2025-11-12T04:51:01.443000Z,20.1,46.4,19.3,13.3,18.2,42.3,18.7,
2025-11-12T04:51:31.534000Z,20.1,46.3,19.3,13.3,18.3,42.5,19.1,
2025-11-12T04:52:01.602000Z,20.1,46.3,19.3,13.3,18.2,42.5,19.1,
2025-11-12T04:52:31.484000Z,20.1,46.4,19.3,13.3,18.2,42.6,19.1,
